1938;ING;1106;2;ANTROPOLOGIA FILOSOFICA;3;13:30 -15:20;;;;;;;C-221;CLAS;AGUILERA/PEREZ JUAN CARLOS;
1938;ING;1106;2;ANTROPOLOGIA FILOSOFICA;3;14:30 -17:20;;;;;;25-06-2018;B-20;PRBA;AGUILERA/PEREZ JUAN CARLOS;
1939;ING;1106;3;ANTROPOLOGIA FILOSOFICA;3;;15:30 -17:20;;;;;;C-104;CLAS;DROSTE/AUSBORN KLAUS PETER;
1939;ING;1106;3;ANTROPOLOGIA FILOSOFICA;3;14:30 -17:20;;;;;;25-06-2018;C-209;PRBA;DROSTE/AUSBORN KLAUS PETER;
1940;ING;1106;4;ANTROPOLOGIA FILOSOFICA;3;;15:30 -17:20;;;;;;C-018;CLAS;AGUILERA/PEREZ JUAN CARLOS;
1940;ING;1106;4;ANTROPOLOGIA FILOSOFICA;3;14:30 -17:20;;;;;;11-06-2018;C-018;PRBA;AGUILERA/PEREZ JUAN CARLOS;
1453;ICC;4102;1;APLICACIONES MOVILES;6;;;08:30 -10:20;;;;;C-118;CLAS;PARADA/POBLETE JOSE IGNACIO;
1453;ICC;4102;1;APLICACIONES MOVILES;6;;09:30 -12:20;;;;;;FICA-COM;LABT;PARADA/POBLETE JOSE IGNACIO;
1455;ICC;3103;1;AUTOMATAS Y COMPUTABILIDAD;6;10:30 -12:20;;;;;;;R-20;CLAS;ROBLEDO/LEIVA JAVIER ENRIQUE;PROGRAMACION,CALCULO I
1455;ICC;3103;1;AUTOMATAS Y COMPUTABILIDAD;6;;;10:30 -12:20;;;;;R-25;CLAS;ROBLEDO/LEIVA JAVIER ENRIQUE;PROGRAMACION,CALCULO I
1455;ICC;3103;1;AUTOMATAS Y COMPUTABILIDAD;6;;;10:30 -12:20;;;;18-04-2018;R-25;PRBA;ROBLEDO/LEIVA JAVIER ENRIQUE;PROGRAMACION,CALCULO I
1455;ICC;3103;1;AUTOMATAS Y COMPUTABILIDAD;6;;;10:30 -12:20;;;;13-06-2018;R-25;PRBA;ROBLEDO/LEIVA JAVIER ENRIQUE;PROGRAMACION,CALCULO I
1455;ICC;3103;1;AUTOMATAS Y COMPUTABILIDAD;6;;;09:30 -12:20;;;;20-06-2018;R-22;PRBA;ROBLEDO/LEIVA JAVIER ENRIQUE;PROGRAMACION,CALCULO I
1044;ICA;3101;1;BALANCE DE MATERIA Y ENERGIA;6;17:30 -19:20;;;;;;;C-215;AYUD;SCOTT/CONTADOR FELIPE IGNACIO;ALGEBRA LINEAL,TERMODINAMICA
1044;ICA;3101;1;BALANCE DE MATERIA Y ENERGIA;6;;;12:30 -13:20;;;;;C-215;CLAS;SCOTT/CONTADOR FELIPE IGNACIO;ALGEBRA LINEAL,TERMODINAMICA
1044;ICA;3101;1;BALANCE DE MATERIA Y ENERGIA;6;;;;15:30 -17:20;;;;R-22;CLAS;SCOTT/CONTADOR FELIPE IGNACIO;ALGEBRA LINEAL,TERMODINAMICA
1044;ICA;3101;1;BALANCE DE MATERIA Y ENERGIA;6;;;;15:30 -17:20;;;22-03-2018;R-22;PRBA;SCOTT/CONTADOR FELIPE IGNACIO;ALGEBRA LINEAL,TERMODINAMICA
1044;ICA;3101;1;BALANCE DE MATERIA Y ENERGIA;6;;;;15:30 -17:20;;;19-04-2018;R-22;PRBA;SCOTT/CONTADOR FELIPE IGNACIO;ALGEBRA LINEAL,TERMODINAMICA
1044;ICA;3101;1;BALANCE DE MATERIA Y ENERGIA;6;;;;15:30 -17:20;;;10-05-2018;R-22;PRBA;SCOTT/CONTADOR FELIPE IGNACIO;ALGEBRA LINEAL,TERMODINAMICA
1044;ICA;3101;1;BALANCE DE MATERIA Y ENERGIA;6;;;;15:30 -17:20;;;31-05-2018;R-22;PRBA;SCOTT/CONTADOR FELIPE IGNACIO;ALGEBRA LINEAL,TERMODINAMICA
1044;ICA;3101;1;BALANCE DE MATERIA Y ENERGIA;6;09:30 -12:20;;;;;;18-06-2018;R-10;PRBA;SCOTT/CONTADOR FELIPE IGNACIO;ALGEBRA LINEAL,TERMODINAMICA
1457;ICC;3204;1;BASES DE DATOS;6;;12:30 -15:20;;;;;;CEN 101;CLAS;VAIRETTI/. CARLA MARINA;PROGRAMACION
1458;ICC;3204;2;BASES DE DATOS;6;;12:30 -15:20;;;;;;R-13;CLAS;RECABARREN/BAHAMONDES MATIAS ;PROGRAMACION
1046;ING;1204;1;BIOLOGIA DE LOS MICROORGANISMO;5;;;10:30 -13:20;;;;;C-218;CLAS;ARAYA/ARANCIBIA BLANCA BEGONA;
1046;ING;1204;1;BIOLOGIA DE LOS MICROORGANISMO;5;;;;;15:30 -17:20;;;L.CS.ING.;LABT;ARAYA/ARANCIBIA BLANCA BEGONA;
